id,title,status,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,average_rating,ratings_count,release_year
272,Batman Begins,Released,374218673,140,FALSE,/lh5lbisD4oDbEKgUxoRaZU8HVrk.jpg,150000000,https://www.warnerbros.com/movies/batman-begins/,tt0372784,en,Batman Begins,"Driven by tragedy, billionaire Bruce Wayne dedicates his life to uncovering and defeating the corruption that plagues his home, Gotham City.  Unable to work within the system, he instead creates a new identity, a symbol of fear for the criminal underworld - The Batman.",/4MpN4kIEqUjW8OPtOQJXlTdHiJV.jpg,Evil fears the knight.,"Action, Crime, Drama","Warner Bros. Pictures, DC Comics, Syncopy, Legendary Pictures, Patalex III Productions Limited","United Kingdom, United States of America","English, Urdu, Mandarin","martial arts, undercover, loss of loved one, secret identity, crime fighter, superhero, based on comic, rivalry, ninja, vigilante, tragic hero, super power, haunted by the past, evil doctor, master villain, unfulfilled love",7.701,19561,2005
284053,Thor: Ragnarok,Released,855301806,131,FALSE,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,180000000,https://marvel.com/movies/movie/222/thor_ragnarok,tt3501632,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,No hammer. No problem.,"Action, Adventure, Science Fiction",Marvel Studios,United States of America,English,"superhero, based on comic, sequel, alien planet, female villain, norse mythology, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), norse god, loki",7.595,19539,2017
150540,Inside Out,Released,857611174,95,FALSE,/j29ekbcLpBvxnGk6LjdTc2EI5SA.jpg,175000000,http://movies.disney.com/inside-out,tt2096673,en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Riley's guiding emotions— Joy, Fear, Anger, Disgust and Sadness—live in Headquarters, the control centre inside Riley's mind, where they help advise her through everyday life and tries to keep things positive, but the emotions conflict on how best to navigate a new city, house and school.",/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,Meet the little voices inside your head.,"Animation, Family, Adventure, Drama, Comedy","Pixar, Walt Disney Pictures",United States of America,English,"dream, san francisco, california, minnesota, sadness, cartoon, ice hockey, imaginary friend, elementary school, family relationships, memory, family, unicorn, running away, duringcreditsstinger, emotions",7.922,19463,2015
135397,Jurassic World,Released,1671537444,124,FALSE,/dF6FjTZzRTENfB4R17HDN20jLT2.jpg,150000000,http://www.jurassicworld.com/,tt0369610,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,The park is open.,"Action, Adventure, Science Fiction, Thriller","Amblin Entertainment, Universal Pictures",United States of America,English,"island, primal fear, escape, velociraptor, dna, tyrannosaurus rex, animal attack, sequel, dinosaur, creature, park, amusement park, theme park, genetic engineering, raptor, animal horror, mosasaurus",6.682,19414,2015
674,Harry Potter and the Goblet of Fire,Released,895921036,157,FALSE,/5rrGVmRUuCKVbqUu41XIWTXJmNA.jpg,150000000,https://www.warnerbros.com/movies/harry-potter-and-goblet-fire/,tt0330373,en,Harry Potter and the Goblet of Fire,"When Harry Potter's name emerges from the Goblet of Fire, he becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,Dark And Difficult Times Lie Ahead.,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films, Patalex IV Productions Limited","United Kingdom, United States of America","English, French","witch, dying and death, based on novel or book, magic, boarding school, world cup, maze, mermaid, school of witchcraft, black magic, chosen one, vision, school, tournament, dragon, wizard, teenage hero, christmas, based on young adult novel, wizarding world",7.816,19287,2005
22,Pirates of the Caribbean: The Curse of the Black Pearl,Released,655011224,143,FALSE,/wW7Wt5bXzPy4VOEE4LTIUDyDgBo.jpg,140000000,https://movies.disney.com/pirates-of-the-caribbean-the-curse-of-the-black-pearl,tt0325980,en,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,Prepare to be blown out of the water.,"Adventure, Fantasy, Action","Walt Disney Pictures, Jerry Bruckheimer Films",United States of America,English,"blacksmith, east india company, gold, exotic island, governor, skeleton, jamaica, british empire, pirate, swashbuckler, 18th century, caribbean sea, aftercreditsstinger, pirate ship, british navy, tortuga, based on theme park ride",7.794,19233,2003
12445,Harry Potter and the Deathly Hallows: Part 2,Released,1341511219,130,FALSE,/n5A7brJCjejceZmHyujwUTVgQNC.jpg,125000000,https://www.warnerbros.com/movies/harry-potter-and-deathly-hallows-part-2/,tt1201607,en,Harry Potter and the Deathly Hallows: Part 2,"Harry, Ron and Hermione continue their quest to vanquish the evil Voldemort once and for all. Just as things begin to look hopeless for the young wizards, Harry discovers a trio of magical objects that endow him with powers to rival Voldemort's formidable skills.",/c54HpQmuwXjHq2C9wmoACjxoom3.jpg,It all ends here.,"Fantasy, Adventure","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English,"witch, dying and death, saving the world, self sacrifice, magic, school of witchcraft, sorcerer, school, battle, wizard, teenage hero, christmas, based on young adult novel, good versus evil, wizarding world",8.105,19183,2011
297762,Wonder Woman,Released,822854286,141,FALSE,/AaABt75ZzfMGrscUR2seabz4PEX.jpg,149000000,https://www.warnerbros.com/movies/wonder-woman,tt0451279,en,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,/imekS7f1OuHyUP2LAiTEM0zBzUz.jpg,Power. Grace. Wisdom. Wonder.,"Action, Adventure, Fantasy","Atlas Entertainment, Cruel & Unusual Films, DC Films",United States of America,"German, English","island, hero, strong woman, world war i, empowerment, superhero, feminism, greek mythology, based on comic, female protagonist, period drama, super power, heroine, woman director, female empowerment, 1910s, dc extended universe (dceu)",7.236,18954,2017
14160,Up,Released,735099082,96,FALSE,/hGGC9gKo7CFE3fW07RA587e5kol.jpg,175000000,http://disney.go.com/disneypictures/up/,tt1049413,en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",/vpbaStTMt8qqXaEgnOR2EE4DNJk.jpg,The greatest adventure is just getting back home.,"Animation, Comedy, Family, Adventure",Pixar,United States of America,English,"central and south america, age difference, balloon, travel, dog, duringcreditsstinger, pets, exploring, senior",7.949,18857,2009
102899,Ant-Man,Released,519311965,117,FALSE,/1K3JmSNUN8OpjYsCjc0Hy0SYxAb.jpg,130000000,http://marvel.com/movies/movie/180/ant-man,tt0478970,en,Ant-Man,"Armed with the astonishing ability to shrink in scale but increase in strength, master thief Scott Lang must embrace his inner-hero and help his mentor, Doctor Hank Pym, protect the secret behind his spectacular Ant-Man suit from a new generation of towering threats. Against seemingly insurmountable obstacles, Pym and Lang must plan and pull off a heist that will save the world.",/8YxOIPrabqkQCOKKbuxaz9IcqhO.jpg,Heroes don't get any bigger.,"Science Fiction, Action, Adventure",Marvel Studios,United States of America,English,"superhero, ant, shrinking, based on comic, heist, miniaturization, miniature people, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu)",7.082,18730,2015
286217,The Martian,Released,630600000,141,FALSE,/3dPhs7hUnQLphDFzdkD407VZDYo.jpg,108000000,https://www.20thcenturystudios.com/movies/the-martian,tt3659388,en,The Martian,"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive.",/5BHuvQ6p9kfc091Z8RiFNhCwL4b.jpg,Bring Him Home,"Drama, Adventure, Science Fiction","Scott Free Productions, Genre Films","United Kingdom, United States of America","English, Mandarin","spacecraft, planet mars, based on novel or book, nasa, isolation, botanist, alone, survival, space, engineering, stranded, astronaut, struggle for survival, duringcreditsstinger, deep space, potatoes, 2030s",7.678,18525,2015
140607,Star Wars: The Force Awakens,Released,2068223624,136,FALSE,/8BTsTfln4jlQrLXUBquXJ0ASQy9.jpg,245000000,http://www.starwars.com/films/star-wars-episode-vii,tt2488496,en,Star Wars: The Force Awakens,"Thirty years after defeating the Galactic Empire, Han Solo and his allies face a new threat from the evil Kylo Ren and his army of Stormtroopers.",/wqnLdwVXoBjKibFRR5U3y0aDUhs.jpg,Every generation has a story.,"Adventure, Action, Science Fiction","Lucasfilm Ltd., Bad Robot",United States of America,English,"android, spacecraft, space opera",7.293,18352,2015
634649,Spider-Man: No Way Home,Released,1921847111,148,FALSE,/14QbnygCuTO0vl7CAFmPf1fgZfV.jpg,200000000,https://www.spidermannowayhome.movie,tt10872600,en,Spider-Man: No Way Home,"Peter Parker is unmasked and no longer able to separate his normal life from the high-stakes of being a super-hero. When he asks for help from Doctor Strange the stakes become even more dangerous, forcing him to discover what it truly means to be Spider-Man.",/5weKu49pzJCt06OPpjvT80efnQj.jpg,The Multiverse unleashed.,"Action, Adventure, Science Fiction","Marvel Studios, Pascal Pictures, Columbia Pictures",United States of America,"English, Tagalog","new york city, hero, showdown, magic, loss of loved one, secret identity, superhero, villain, portal, sequel, vigilante, superhero team, alternate reality, masked vigilante, spider web, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe (mcu), fight for justice, teen superhero, superhero teamup, returning hero, crossover, teamwork",7.99,18299,2021
675,Harry Potter and the Order of the Phoenix,Released,938212738,138,FALSE,/pkxPkHOPJjOvzfQOclANEBT8OfK.jpg,150000000,https://www.warnerbros.com/movies/harry-potter-and-order-phoenix/,tt0373889,en,Harry Potter and the Order of the Phoenix,"Returning for his fifth year of study at Hogwarts, Harry is stunned to find that his warnings about the return of Lord Voldemort have been ignored. Left with no choice, Harry takes matters into his own hands, training a small group of students to defend themselves against the dark arts.",/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,Evil Must Be Confronted.,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English,"witch, dying and death, court, magic, prophecy, loss of loved one, professor, supernatural, child hero, school of witchcraft, black magic, sorcery, occult, wizard, christmas, scholar, mystical land, ministry, based on young adult novel, wizarding world",7.686,18177,2007
767,Harry Potter and the Half-Blood Prince,Released,933959197,153,FALSE,/urDWNffjwmNi5IQaezw9GwqkUXa.jpg,250000000,https://www.warnerbros.com/movies/harry-potter-and-half-blood-prince/,tt0417741,en,Harry Potter and the Half-Blood Prince,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.",/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,Dark Secrets Revealed,"Adventure, Fantasy","Warner Bros. Pictures, Heyday Films","United Kingdom, United States of America",English,"witch, dying and death, london, england, magic, school of witchcraft, apparition, curse, teenage crush, school, werewolf, teenage love, luck, wizard, secret past, christmas, based on young adult novel, wizarding world",7.697,18127,2009
263115,Logan,Released,619021436,137,FALSE,/9X7YweCJw3q8Mcf6GadxReFEksM.jpg,97000000,https://www.20thcenturystudios.com/movies/logan,tt3315342,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,His time has come.,"Action, Drama, Science Fiction","Hutch Parker Entertainment, The Donners' Company, Genre Films, 20th Century Fox",United States of America,"English, Spanish","future, experiment, immortality, self-destruction, cyborg, dystopia, superhero, mutant, road trip, based on comic, sequel, super power, neo-western, troubled past, aging superhero, life on the margin",7.8,18116,2017
